Polygon_Name,Concatenate,rsrp-pop ,Sum of rsrp-pop,RSRP-AVG,Review (Detail Reason)
724_Blokmsquare,724_Blokmsquare|441PX321E_CO|430241|15,29231,9%,-95.14503817,NOT GO -> Have Pico
625_Mnrmulia,625_Mnrmulia|4431353E|430902|9,29215,6%,-76.68055556,NOT GO -> Have Pico
1222_Gran Rubina,1222_Gran Rubina|4431977E|431108|7,29175,12%,-84.85714286,NOT GO -> Good Coverage from Surrounding
104_Rsiagrandfamilystp-STP,104_Rsiagrandfamilystp-STP|4425102E_CO|420624|8,29135,21%,-91.25,OK -> GO
1340_SENAYAN PARK,1340_SENAYAN PARK|442PC002E_CO|420983|25,29125,21%,-92.34117647,OK -> GO
1163_PASAR RAWA BENING,1163_PASAR RAWA BENING|4432013E_CO|431101|7,29104,23%,-82.59322034,"NOT GO -> Small Building, covered by Surrounding"
244_Rshrminajtng,244_Rshrminajtng|4435087E_CO|430532|18,29101,16%,-94.34782609,NOT GO -> Have Pico
5_Perpustakaan Nasional,5_Perpustakaan Nasional|441PL503E_CO|421240|26,29072,14%,-94.23943662,OK -> GO
784_Htlkaisar,784_Htlkaisar|4431792E-LTE-TRI-DIPA-PASAR-MINGGU|430187|5,29070,26%,-97.6744186,NOT GO -> Have Pico
145_Htlastondeltajkt-MAC,145_Htlastondeltajkt-MAC|4424432E_CO|420169|9,29067,16%,-88.16352201,NOT GO -> Have Pico
338_Aptgreenpramukainf,338_Aptgreenpramukainf|441PL451E-LTE-GEDUNG-BPKP|410378|25,29061,24%,-89.74193548,NOT GO -> Have Pico
985_Margocityhtl,985_Margocityhtl|446PC819E-LTE-MARGO-CITY-SQUARE|460207|4,29050,9%,-89.20833333,NOT GO -> Have Pico
624_Mnrkuningan,624_Mnrkuningan|441PL754E_C2|430981|36,29022,13%,-80.3875,NOT GO -> Have Pico
1112_PASAR JATIRAWASARI,1112_PASAR JATIRAWASARI|4413452E_CO|410130|5,29009,23%,-91.45348837,"NOT GO -> Small Building, covered by Surrounding"
359_Grindobcatwr,359_Grindobcatwr|4410786E_C2|421355|3,28993,10%,-78.97239264,NOT GO -> Have Pico
176_Rspuriindah,176_Rspuriindah|441PX144E-LTE-RS-PURI-INDAH|420367|4,28982,13%,-78.8325,NOT GO -> Have Pico
190_Gkmgreentwr-MAC,190_Gkmgreentwr-MAC|SH4443379E_CO|440227|9,28976,13%,-87.58333333,NOT GO -> Have Pico
499_Seasoncity2,499_Seasoncity2|441PX341E-LTE-SEASON-CITY|420133|4,28943,16%,-84.24460432,NOT GO -> Have Pico
513_Wismaakr,513_Wismaakr|4425192E|420216|7,28930,14%,-91.58333333,NOT GO -> Have Pico
215_Pimall,215_Pimall|5435176N_CO|430533|3,28906,24%,-85.61904762,NOT GO -> Have Pico
890_Mallteraskota,890_Mallteraskota|441PL966E_BB|472069|25,28904,17%,-85.30769231,NOT GO -> Have Pico
159_Snipertmnanggrekrsdncrclone,159_Snipertmnanggrekrsdncrclone|541PX534N_C2|420995|7,28879,15%,-96.00613497,NOT GO -> Have Pico
1058_PASAR KARET BELAKANG,1058_PASAR KARET BELAKANG|4411274E|430903|25,28872,23%,-97.01960784,OK -> GO with Change SOW
703_Jgcofficetower,703_Jgcofficetower|4435520E_C2|430914|9,28850,25%,-98.15555556,NOT GO -> Have Pico
1162_PASAR PULOGADUNG,1162_PASAR PULOGADUNG|4414511E_CO|410889|9,28830,13%,-85.13333333,NOT GO -> Good Coverage from Surrounding
439_Psrtnbgblokb,439_Psrtnbgblokb|441PX480E-LTE-BLOK-B-TN-ABANG|420135|5,28773,18%,-83.90384615,NOT GO -> Have Pico
786_Menarahijau,786_Menarahijau|441PC774E|430619|4,28737,25%,-79.43890274,NOT GO -> Have Pico
1340_SENAYAN PARK,1340_SENAYAN PARK|4425483E|420236|5,28731,21%,-96.20608108,OK -> GO
675_Wsmtugu,675_Wsmtugu|4435024E-LTE-TAMAN-RASUNA|430033|8,28708,11%,-95.4375,NOT GO -> Have Pico
631_Noblehouse-STP,631_Noblehouse-STP|4435008E_CO|431082|7,28694,12%,-96.32142857,OK -> GO
97_Freshmrktpik,97_Freshmrktpik|441PX025E|420129|5,28672,46%,-74.63333333,NOT GO -> Have Pico
645_Psrfestival,645_Psrfestival|SH4431854EX-LTE-POLE-R3M-HIGH-SCOPE|430328|7,28670,16%,-77.44155844,OK -> GO
311_Pelnigajahmada,311_Pelnigajahmada|4415033E|410203|8,28668,28%,-80.09473684,NOT GO -> Good Coverage from Surrounding
1283_Apartemen Ambassador,1283_Apartemen Ambassador|4435027E|430034|1,28661,5%,-88.60714286,OK -> GO with Change SOW
743_Langhamtwrdistrict8-WNI,743_Langhamtwrdistrict8-WNI|441PL060E_C2|430931|66,28620,9%,-93.59166667,NOT GO -> Have Pico
309_Merlyenparkhotel,309_Merlyenparkhotel|4412246E_CO|410168|15,28606,32%,-94.015625,NOT GO -> Covered by Surrounding
1149_PASAR DUREN SAWIT,1149_PASAR DUREN SAWIT|441A058E_C2|440920|9,28604,12%,-87.22222222,NOT GO -> Good Coverage from Surrounding
615_Menarasatrio,615_Menarasatrio|441PC199E_CO|420885|16,28598,11%,-91.40909091,NOT GO -> Have Pico
974_Transmartdpk-TKI,974_Transmartdpk-TKI|441PL322E_CO|461240|25,28596,19%,-89.3,NOT GO -> Have Pico
212_Grahapena,212_Grahapena|4431417E-LTE-Biduri-Grogol-Utara|430100|5,28581,41%,-94.89399293,NOT GO -> Have Pico
781_Gdgbpkri-TBS,781_Gdgbpkri-TBS|441PC774E|430619|4,28525,26%,-79.29824561,NOT GO -> Have Pico
1316_APARTMENT TELUK INTAN,1316_APARTMENT TELUK INTAN|MC4424222E_CO|420595|9,28487,10%,-87.95275591,NOT GO -> Covered by Surrounding
717_Aptbuwonoview-TBG,717_Aptbuwonoview-TBG|SH4431407E_CO|430832|9,28480,31%,-92.13333333,NOT GO -> Covered by Surrounding
1155_PASAR KAYU JATI,1155_PASAR KAYU JATI|MC4410022E|410112|8,28475,44%,-92.85333333,"NOT GO -> Small Building, covered by Surrounding"
1052_PASAR BLOK A,1052_PASAR BLOK A|4431570E_CO|430472|5,28475,35%,-82.9765625,NOT GO -> Covered by Solution at Surrounding
559_Aptpearlgrn1,559_Aptpearlgrn1|4435026E_CO|420041|6,28474,35%,-81.81034483,NOT GO -> Good Coverage from Surrounding
82_Plzkenari,82_Plzkenari|441PX311E_B2|411203|29,28411,9%,-74.31481481,NOT GO -> Have Pico
247_Wika10-IBS,247_Wika10-IBS|441PL697E|440797|25,28408,22%,-85.39449541,NOT GO -> Good Coverage from Surrounding
785_Kalibatamall,785_Kalibatamall|443PC791E|430900|4,28382,9%,-83.82222222,NOT GO -> Have Pico
467_Arthagading,467_Arthagading|441PC150E_CO|410076|4,28369,19%,-90.22868217,NOT GO -> Have Pico
1162_PASAR PULOGADUNG,1162_PASAR PULOGADUNG|441PL235E_CO|410961|27,28361,12%,-88.62809917,NOT GO -> Good Coverage from Surrounding
672_Wsmadhigraha,672_Wsmadhigraha|4431299E_CO|430067|9,28323,17%,-89.36170213,NOT GO -> Have Pico
65_Itccempakart,65_Itccempakart|441PC359E_CO|410267|4,28323,12%,-95.31074766,NOT GO -> Have Pico
192_Grahasimatpg,192_Grahasimatpg|4445521E_CO|440209|4,28321,34%,-84.42857143,NOT GO -> Have Pico
1319_RA RESIDENCE (EX. TBS LINERA SERVICE APARTMENT),1319_RA RESIDENCE (EX. TBS LINERA SERVICE APARTMENT)|441PC091E_CO|430719|34,28288,32%,-86.1147541,NOT GO -> Covered by Surrounding
748_Mnrsudirman,748_Mnrsudirman|441PX427E|431093|7,28248,18%,-87.67105263,NOT GO -> Have Pico
157_Malltanggrek,157_Malltanggrek|541PX534N_C2|420995|7,28240,8%,-84.87853107,NOT GO -> Have Pico
303_Itcroxymas,303_Itcroxymas|442PC005E_CO|421097|24,28217,7%,-80.74761905,NOT GO -> Have Pico
1076_PASAR WARUNG BUNCIT,1076_PASAR WARUNG BUNCIT|4432010E_CO|431123|4,28214,36%,-82.73529412,OK -> GO with Change SOW
910_Karawangcentralplz-MAC,910_Karawangcentralplz-MAC|441PL196E|451453|1,28213,11%,-86.35051546,NOT GO -> Have Pico
942_Bekasijunction-ACA,942_Bekasijunction-ACA|441PC158E_C2|451949|34,28210,13%,-74.56140351,NOT GO -> Have Pico
36_APARTMENT METRO SUNTER,36_APARTMENT METRO SUNTER|MC4412438E_CO|410276|7,28209,35%,-100.1008403,OK -> GO
637_Plaza89,637_Plaza89|441PL486E_CO|430977|25,28193,11%,-86.56818182,NOT GO -> Covered by Surrounding
621_Mnrdea,621_Mnrdea|4435008E_CO|431082|1,28163,10%,-84.15384615,NOT GO -> Have Pico
510_Siloamhospitalskbnjeruk-PWU,510_Siloamhospitalskbnjeruk-PWU|4425192E|420216|8,28154,13%,-94.93269231,OK -> GO
1222_Gran Rubina,1222_Gran Rubina|441PL754E_CO|430980|27,28149,12%,-82.53266332,NOT GO -> Good Coverage from Surrounding
756_Plazaasia,756_Plazaasia|441PX427E|431093|17,28122,9%,-87.66423358,NOT GO -> Have Pico
613_Menarapalma,613_Menarapalma|4435502E_CO|430035|2,28112,9%,-96.22077922,NOT GO -> Have Pico
1049_PASAR TIMBUL BARAT,1049_PASAR TIMBUL BARAT|4424733E|421219|4,28098,39%,-95.56790123,"NOT GO -> Small Building, covered by Surrounding"
826_Lottemartbintaro-TBS,826_Lottemartbintaro-TBS|441PC502E_CO|470280|15,28094,17%,-92.168,NOT GO -> Have Pico
1256_RS ATMA Bonaventura,1256_RS ATMA Bonaventura|441PL133E_CO|421077|23,28080,23%,-82.68888889,OK -> GO
240_Jakartagemscentre,240_Jakartagemscentre|4431820E-LTE-MATRAMAN-BEKASI-BARAT-RELOCATION|440378|4,28078,16%,-87.46511628,NOT GO -> Have Pico
432_Mrtsenayan-TBG,432_Mrtsenayan-TBG|441PX427E|431093|18,28062,21%,-82.94736842,OK -> GO
590_GRANMELIAKUNINGAN,590_GRANMELIAKUNINGAN|441PL712E_CO|431066|7,28054,20%,-89.28571429,NOT GO -> Have Pico
282_Dephub,282_Dephub|441PL282E_CO|421006|25,28031,44%,-75.92537313,NOT GO -> Have Pico
116_Prtaminaysdr,116_Prtaminaysdr|4413670E_CO|410526|14,28025,39%,-81.14990512,NOT GO -> Good Coverage from Surrounding
168_Daanmogotmal,168_Daanmogotmal|441PC384E|420829|4,27973,19%,-86.78205128,NOT GO -> Have Pico
610_Menarakadin,610_Menarakadin|4435003E_CO|430003|8,27973,15%,-87.46428571,NOT GO -> Have Pico
728_District8Prospertytwr-WNI,728_District8Prospertytwr-WNI|541PL060N_CO|431091|27,27970,10%,-89.76208178,NOT GO -> Have Pico
173_Mallpuriindahexpvio,173_Mallpuriindahexpvio|442PC015E_CO|420104|28,27967,7%,-82.52727273,NOT GO -> Have Pico
1237_Office One,1237_Office One|441PL486E_CO|430977|34,27965,49%,-86.61428571,"NOT GO -> Small Building, covered by Surrounding"
1079_PASAR KALIBARU,1079_PASAR KALIBARU|4418036E_CO|411314|6,27959,24%,-85.52662722,"NOT GO -> Small Building, covered by Surrounding"
383_Sarinah,383_Sarinah|441PL397E_CO|421330|15,27951,6%,-80.83576642,NOT GO -> Have Pico
1280_Menara Asia,1280_Menara Asia|441PL153E|472224|21,27933,39%,-90.46153846,NOT GO -> Good Coverage from Surrounding
372_Jkttheater,372_Jkttheater|441PL397E_CO|421330|24,27925,10%,-86.94160584,OK -> GO
1236_Menara BRILian,1236_Menara BRILian|4431299E_CO|430067|4,27924,15%,-89.30434783,NOT GO -> Good Coverage from Surrounding
1143_PASAR CAKUNG,1143_PASAR CAKUNG|4415652E_CO|410602|2,27909,12%,-81.35964912,NOT GO -> Good Coverage from Surrounding
92_Aptlagunaplt-MAC,92_Aptlagunaplt-MAC|441PC934E_CO|420590|5,27901,17%,-97.38683128,NOT GO -> Have Pico
489_Lindtevesctr,489_Lindtevesctr|441PC930E|420128|8,27873,13%,-97.79279279,NOT GO -> Have Pico
20_GDGASKES,20_GDGASKES|4412375E-LTE-CEMPAKA-MAS-RELOCATION|410332|8,27872,28%,-89.83333333,OK -> GO with Change SOW
652_Rssiloamsemanggi,652_Rssiloamsemanggi|4435023E_CO|430018|5,27872,16%,-80.56226415,NOT GO -> Have Pico
215_Pimall,215_Pimall|441PL973E|431013|44,27871,23%,-80.78571429,NOT GO -> Have Pico
529_Rsharapankt2,529_Rsharapankt2|441PX154E-LTE-RS-JANTUNGHARAPANKITA|420365|26,27864,18%,-93.29283489,NOT GO -> Have Pico
1021_LOTTE MERUYA,1021_LOTTE MERUYA|4424367E_CO|420373|4,27849,32%,-87.86451613,"NOT GO -> Small Building, covered by Surrounding"
283_Depkominfo,283_Depkominfo|441PL282E_CO|421006|25,27834,42%,-89.29032258,OK -> GO with Change SOW
479_Mallofindo,479_Mallofindo|441PC251E_CO|410442|4,27834,13%,-93.91776316,NOT GO -> Have Pico
391_Aptsdrmnprk1,391_Aptsdrmnprk1|MC4410787E_CO|420519|3,27823,12%,-101.8421053,NOT GO -> Have Pico
378_Plazabii12,378_Plazabii12|441PC430E_CO|420869|35,27816,21%,-83.96261682,NOT GO -> Have Pico
642_Plzkuningan,642_Plzkuningan|4435024E-LTE-TAMAN-RASUNA|430033|5,27816,16%,-78.86842105,NOT GO -> Have Pico
858_Malltangerangcity,858_Malltangerangcity|4472994E_CO|470388|5,27790,20%,-82.57664234,NOT GO -> Have Pico
1149_PASAR DUREN SAWIT,1149_PASAR DUREN SAWIT|441A058E_CO|440389|15,27790,12%,-82.23188406,NOT GO -> Good Coverage from Surrounding
1239_Gedung BRI IT,1239_Gedung BRI IT|4443122E_CO|440193|8,27767,34%,-96.8,OK -> GO
1082_PASAR KOJA BARU,1082_PASAR KOJA BARU|441PX377E|410782|4,27717,15%,-79.71363636,NOT GO -> Covered by Surrounding
826_Lottemartbintaro-TBS,826_Lottemartbintaro-TBS|441PC502E_CO|470280|5,27665,17%,-85.24806202,NOT GO -> Have Pico
1_Mangkuluhur,1_Mangkuluhur|442PC152E_CO|420993|37,27556,11%,-92.94805195,OK -> GO
1135_PASAR TANAH ABANG BLOK G,1135_PASAR TANAH ABANG BLOK G|4424994E|421270|8,27551,27%,-82.93277311,NOT GO -> Good Coverage from Surrounding
48_Metropolitan Tower,48_Metropolitan Tower|441PL252E_CO|430947|25,27543,26%,-70.28205128,NOT GO -> Have Pico
1164_PASAR RAWAMANGUN,1164_PASAR RAWAMANGUN|MC441A484E_CO|410117|4,27527,20%,-99.40229885,OK -> GO with Change SOW
942_Bekasijunction-ACA,942_Bekasijunction-ACA|541PC158N_CO|451295|7,27511,12%,-83.65060241,NOT GO -> Have Pico
582_Fourseason,582_Fourseason|441PL384E_CO|420893|18,27506,32%,-86.94852941,NOT GO -> Have Pico
616_Metropolitan,616_Metropolitan|4424949E_CO|420028|1,27495,5%,-85.36363636,NOT GO -> Have Pico
636_Permatakng,636_Permatakng|441PL486E_CO|430977|34,27484,19%,-87.75609756,NOT GO -> Have Pico
1340_SENAYAN PARK,1340_SENAYAN PARK|441PX057E_CO|421178|25,27474,20%,-85.50806452,OK -> GO
1163_PASAR RAWA BENING,1163_PASAR RAWA BENING|4431820E-LTE-MATRAMAN-BEKASI-BARAT-RELOCATION|440378|4,27447,22%,-79.83783784,"NOT GO -> Small Building, covered by Surrounding"
785_Kalibatamall,785_Kalibatamall|4431907E_CO|430193|9,27446,9%,-78.625,NOT GO -> Have Pico
689_Htlmaharani,689_Htlmaharani|4435152E_CO|430144|18,27440,31%,-87.08928571,NOT GO -> Good Coverage from Surrounding
1100_PASAR BENDUNGAN HILIR,1100_PASAR BENDUNGAN HILIR|4424975E_BB|421263|6,27436,8%,-79.07017544,"NOT GO -> Small Building, covered by Surrounding"
315_Snipergrhapertamina-GTI,315_Snipergrhapertamina-GTI|441CL532E_CO|410987|5,27414,62%,-88.125,NOT GO -> Have Pico
538_Aptsignaturepark-MAC,538_Aptsignaturepark-MAC|441PX146E_CO|430389|5,27407,7%,-84.37837838,NOT GO -> Have Pico
962_Mallggcitybks-IBS,962_Mallggcitybks-IBS|4441176E_CO|440039|1,27395,13%,-87.63291139,NOT GO -> Have Pico
153_Centralparkoffic,153_Centralparkoffic|441PX382E_CO|420134|4,27386,7%,-82.02539683,NOT GO -> Have Pico
420_Jktcitycntre,420_Jktcitycntre|4425016E_CO|420052|2,27385,13%,-83.25,NOT GO -> Have Pico
1079_PASAR KALIBARU,1079_PASAR KALIBARU|4418036E_CO|411314|5,27359,24%,-86.4591195,"NOT GO -> Small Building, covered by Surrounding"
1324_PESONA BAHARI APARTMENT,1324_PESONA BAHARI APARTMENT|MC4412190E-LTE-MELAWAN-PINANGSIA|410144|6,27351,30%,-84.90361446,OK -> GO
1081_PASAR KELAPA GADING,1081_PASAR KELAPA GADING|4413000E_LTE_KELAPA_GADING_GRIYA|410077|5,27348,16%,-96.76258993,"NOT GO -> Small Building, covered by Surrounding"
93_Aptmtrbahari,93_Aptmtrbahari|MC4425728E_CO|420314|2,27300,22%,-89.82857143,NOT GO -> Have Pico
1_Mangkuluhur,1_Mangkuluhur|4435026E_CO|420041|6,27291,11%,-77.22175732,OK -> GO
1149_PASAR DUREN SAWIT,1149_PASAR DUREN SAWIT|441A058E_C2|440920|6,27281,12%,-88,NOT GO -> Good Coverage from Surrounding
1324_PESONA BAHARI APARTMENT,1324_PESONA BAHARI APARTMENT|MC4412190E-LTE-MELAWAN-PINANGSIA|410144|9,27271,30%,-92.49082569,OK -> GO
980_Apttmnmelatimargonda-MAC,980_Apttmnmelatimargonda-MAC|4443124E|440584|7,27218,9%,-97.08333333,NOT GO -> Have Pico
100_Mallpik-DMT,100_Mallpik-DMT|541PL064N_CO|420980|16,27196,12%,-88.78235294,NOT GO -> Have Pico
971_Itcdepok,971_Itcdepok|446PC521E-LTE-ITC-DEPOK|460120|7,27126,9%,-91.31746032,NOT GO -> Have Pico
598_Htlmanhattan,598_Htlmanhattan|441PC202E_CO|430782|25,27125,8%,-73.64705882,NOT GO -> Have Pico
757_Plzmandiri,757_Plzmandiri|443PC185E_CO|430330|6,27119,16%,-73.91625616,NOT GO -> Have Pico
269_Plazabuaran,269_Plazabuaran|444PX034E_LTE_PLAZA_BUARAN|440526|4,27119,15%,-78.17153285,NOT GO -> Have Pico
668_Wismabakrie1,668_Wismabakrie1|4435024E-LTE-TAMAN-RASUNA|430033|9,27104,14%,-85.01694915,NOT GO -> Good Coverage from Surrounding
152_Centralparkhotelapt,152_Centralparkhotelapt|4425736E_CO|420262|17,27094,14%,-85.26865672,NOT GO -> Have Pico
750_Mrtblokm-TBG,750_Mrtblokm-TBG|MC4431405E_CO|430150|1,27035,9%,-104.962963,OK -> GO
162_Univtarumanegara2Adicipta,162_Univtarumanegara2Adicipta|4424813E|420905|9,27019,15%,-85.58666667,NOT GO -> Have Pico
644_Prudential,644_Prudential|441PC957E-LTE-PLAZA-MEREIN|420526|25,26993,12%,-82.7125,NOT GO -> Have Pico
100_Mallpik-DMT,100_Mallpik-DMT|441PL032E_CO|420979|4,26978,12%,-83.85196375,NOT GO -> Have Pico
427_Metrotanahabang,427_Metrotanahabang|4424772E_CO|420057|9,26965,16%,-89.82719547,NOT GO -> Have Pico
610_Menarakadin,610_Menarakadin|441PL081E_CO|430862|25,26930,15%,-82.95145631,NOT GO -> Have Pico
787_Pancoranrvrsd-MAC,787_Pancoranrvrsd-MAC|4435173E_C2|430869|9,26912,23%,-91.13684211,NOT GO -> Have Pico
575_Ciputraworld2Apt-DMT,575_Ciputraworld2Apt-DMT|MC4430788E_CO|430011|6,26910,10%,-96.95260664,NOT GO -> Have Pico
343_Htlcentral,343_Htlcentral|4415067E_CO|410207|6,26885,22%,-82.2,OK -> GO
653_Satriotower-MAC,653_Satriotower-MAC|4435027E|430034|1,26875,19%,-92.55555556,OK -> GO with Change SOW
1224_Apartement Thamrin District Bekasi,1224_Apartement Thamrin District Bekasi|4412987E_CO|410536|6,26871,9%,-86.94186047,NOT GO -> Good Coverage from Surrounding
372_Jkttheater,372_Jkttheater|441PC430E_CO|420869|21,26862,10%,-81.17391304,OK -> GO
979_Aptmrgondary,979_Aptmrgondary|5410687N_CO|460153|8,26855,15%,-95.52,NOT GO -> Have Pico
392_Aptsemanggi,392_Aptsemanggi|441PL336E-LTE-DIPO-BUSINESS-CENTER|420550|4,26851,7%,-74.62154696,NOT GO -> Have Pico
449_Senayanctoff,449_Senayanctoff|441PX285E|430026|6,26817,9%,-97.62553191,NOT GO -> Have Pico
669_Wismabcaifc2-WNI,669_Wismabcaifc2-WNI|SH4421104E|420018|4,26805,14%,-79.42857143,NOT GO -> Have Pico
549_Menaramth,549_Menaramth|441PX146E_CO|430389|5,26795,7%,-84.66666667,NOT GO -> Have Pico
1013_RSMK Bintaro,1013_RSMK Bintaro|4475259E_CO|470654|5,26784,22%,-88,OK -> GO
233_Rsomnimdcn,233_Rsomnimdcn|4415043E-LTE-Pulomas|410082|4,26778,33%,-86.52,NOT GO -> Good Coverage from Surrounding
544_Grhpratama,544_Grhpratama|4435164E_CO|430062|2,26776,10%,-80.14634146,NOT GO -> Good Coverage from Surrounding
1225_Permata Hijau Suite,1225_Permata Hijau Suite|4410929E|420580|4,26771,42%,-93.48780488,OK -> GO
1087_PASAR MUNCANG,1087_PASAR MUNCANG|4415793E_CO|410460|4,26769,21%,-90.20630372,"NOT GO -> Under Construction, Covered by Surrounding"
643_Plzsemanggi,643_Plzsemanggi|442PC152E_CO|420993|34,26700,14%,-100.3958333,NOT GO -> Have Pico
1067_PASAR MENTENG PULO,1067_PASAR MENTENG PULO|441PX053E|430629|26,26685,22%,-86.96428571,NOT GO -> Covered by Surrounding
795_South Quarter Residence,795_South Quarter Residence|SH4431766E_CO|430963|4,26657,60%,-78.33333333,OK -> GO
423_Kyoeiprince,423_Kyoeiprince|441PC957E-LTE-PLAZA-MEREIN|420526|25,26645,48%,-84.025,NOT GO -> Have Pico
1172_Hermina Bekasi,1172_Hermina Bekasi|4413257E_CO|410190|7,26603,10%,-97.49230769,NOT GO -> Have Pico
173_Mallpuriindahexpvio,173_Mallpuriindahexpvio|442PC015E_CO|420104|24,26588,6%,-84.00990099,NOT GO -> Have Pico
174_Mallsrengsengjunction-WNI,174_Mallsrengsengjunction-WNI|442V254E_CO|420090|8,26575,47%,-92.85454545,OK -> GO
660_Temposcantower,660_Temposcantower|441PL712E_CO|431066|7,26547,10%,-89.44680851,NOT GO -> Have Pico
650_Rsmedistra-TBG,650_Rsmedistra-TBG|4431299E_CO|430067|9,26508,16%,-88.88571429,NOT GO -> Have Pico
471_Kawasanmoiskp2,471_Kawasanmoiskp2|441PC251E_CO|410442|4,26469,21%,-92.3202847,NOT GO -> Have Pico
982_Hotelsantikadepok-MAC,982_Hotelsantikadepok-MAC|441PL003E_CO|460250|5,26462,9%,-82.53968254,NOT GO -> Have Pico
1076_PASAR WARUNG BUNCIT,1076_PASAR WARUNG BUNCIT|4432010E_CO|431123|7,26449,34%,-80.94285714,OK -> GO with Change SOW
984_Malldepok,984_Malldepok|441PL003E_CO|460250|5,26440,10%,-82.36923077,OK -> GO
1005_Cineresquare,1005_Cineresquare|4465272E_CO|460083|17,26439,11%,-94.32258065,NOT GO -> Have Pico
89_Wismabhaktimulya,89_Wismabhaktimulya|4412146E_CO|410383|2,26431,14%,-94.55555556,NOT GO -> Good Coverage from Surrounding
791_Wsmkorindo,791_Wsmkorindo|4435777E-LTE-PANCORAN-TIMUR|430415|9,26428,15%,-87.28947368,NOT GO -> Have Pico
388_Aptistnsahid,388_Aptistnsahid|SH4421104E|420018|8,26426,14%,-89.33333333,NOT GO -> Have Pico
1173_Hermina Depok,1173_Hermina Depok|441PC451E_CO|460315|17,26405,19%,-87.2,NOT GO -> Have Pico
489_Lindtevesctr,489_Lindtevesctr|4425074E_BB|421375|6,26373,13%,-86.6462585,NOT GO -> Have Pico
249_Wsmindomobilannex,249_Wsmindomobilannex|443V060E_CO|430097|7,26356,23%,-99.35907336,OK -> GO
962_Mallggcitybks-IBS,962_Mallggcitybks-IBS|441PC469E-LTE-GRAND-GALAXY-PARK|440340|4,26356,13%,-95.90963855,NOT GO -> Have Pico
981_Depoktownsqr,981_Depoktownsqr|4464814E_CO|460320|3,26347,8%,-78.2,NOT GO -> Have Pico
578_Combatsniper10,578_Combatsniper10|4425022E_C2|421150|9,26321,17%,-91.09268293,NOT GO -> Have Pico
954_Harrishotelsummarecon,954_Harrishotelsummarecon|541PX159N_CO|410268|8,26308,8%,-82.77272727,OK -> GO
831_Plzciputat,831_Plzciputat|4475501E_CO|470247|2,26307,14%,-77.6,NOT GO -> Have Pico
544_Grhpratama,544_Grhpratama|4435164E_CO|430062|8,26306,10%,-88.34090909,NOT GO -> Good Coverage from Surrounding
724_Blokmsquare,724_Blokmsquare|MC4431405E_C2|430895|9,26305,8%,-93.12745098,NOT GO -> Have Pico
458_Thamrinresidence2,458_Thamrinresidence2|4413443E_CO|420055|14,26287,19%,-89.77868852,NOT GO -> Have Pico
567_Banknisp,567_Banknisp|SH4431855E_CO|430827|7,26279,6%,-93.97037037,NOT GO -> Have Pico
266_Citraklender,266_Citraklender|MC441A055E_CO|410608|8,26269,18%,-93.125,NOT GO -> Have Pico
980_Apttmnmelatimargonda-MAC,980_Apttmnmelatimargonda-MAC|5410687N_CO|460153|3,26268,9%,-90.75,NOT GO -> Have Pico
458_Thamrinresidence2,458_Thamrinresidence2|441PX033E|420572|15,26263,19%,-88.8877551,NOT GO -> Have Pico
221_Sniperpim3,221_Sniperpim3|543PC017N_CO|430121|9,26248,7%,-89.84862385,NOT GO -> Have Pico
951_Pasarkranggan,951_Pasarkranggan|441PX055E|461022|7,26228,17%,-86.28571429,NOT GO -> Have Pico
153_Centralparkoffic,153_Centralparkoffic|441PX382E_CO|420134|5,26228,7%,-81.16593886,NOT GO -> Have Pico
1037_PASAR JEMBATAN DUA,1037_PASAR JEMBATAN DUA|4425071E_CO|420197|5,26193,7%,-86.76315789,"NOT GO -> Small Building, covered by Surrounding"
1223_Signature Park Grande Apartement Cawang,1223_Signature Park Grande Apartement Cawang|441PX415E|430520|16,26187,22%,-88.26582278,OK -> GO
958_Bekasicyberpark,958_Bekasicyberpark|MC4413629E|410291|5,26173,8%,-91.70212766,NOT GO -> Have Pico
750_Mrtblokm-TBG,750_Mrtblokm-TBG|MC4431405E_C2|430895|6,26161,9%,-82.59722222,OK -> GO
823_Bintaroxchange-KAS,823_Bintaroxchange-KAS|541PX212N_C2|471335|59,26154,7%,-87.54477612,NOT GO -> Have Pico
339_Dgreenpramukaoff-IBS,339_Dgreenpramukaoff-IBS|441A486E_CO|410133|18,26147,18%,-94.68235294,NOT GO -> Have Pico
224_Wismapi,224_Wismapi|441PC818E-LTE-WISMA-PONDOK-INDAH-2|430304|24,26146,26%,-79.93288591,NOT GO -> Have Pico
153_Centralparkoffic,153_Centralparkoffic|541PX534N_C2|420995|27,26123,7%,-85.9851632,NOT GO -> Have Pico
1244_Graha Pena,1244_Graha Pena|4431417E-LTE-Biduri-Grogol-Utara|430100|5,26118,36%,-95.34982332,NOT GO -> Covered by Surrounding
675_Wsmtugu,675_Wsmtugu|4435024E-LTE-TAMAN-RASUNA|430033|6,26117,10%,-75.75675676,NOT GO -> Have Pico
955_Plzsummareconbks-MAC,955_Plzsummareconbks-MAC|441PL216E|410850|4,26107,23%,-72.28947368,NOT GO -> Have Pico
956_Aptkemangview-MAC,956_Aptkemangview-MAC|4411489E_BB|411104|9,26107,14%,-98.74172185,NOT GO -> Have Pico
571_Cemindotower-MAC,571_Cemindotower-MAC|441PL142E_CO|440458|6,26105,9%,-78.1316726,NOT GO -> Have Pico
